id,name,latitude,longitude
3152,Brugge,3.22424,51.20892,
3153,Bruggen,6.18376,51.24053,
3154,Brugherio,9.29907,45.55301,
3155,Brumadinho,-44.19972,-20.14333,
3156,Brumado,-41.66528,-14.20361,
3157,Brummen,6.15556,52.09,
3158,Brunoy,2.49223,48.6942,
3159,Brunssum,5.97083,50.94667,
3160,Brunswick,144.96667,-37.76667,
3161,Brunswick,-81.49149,31.14995,
3162,Brunswick,-69.96533,43.91452,
3163,Brunswick,-81.8418,41.23811,
3164,Bruntal,17.4647,49.98844,
3165,Brusciano,14.42386,40.92237,
3166,Brushy Creek,-97.73973,30.51353,
3167,Brusque,-48.91281,-27.09795,
3168,Brussels,4.34878,50.85045,
3169,Brvenica,20.98083,41.96722,
3170,Bry-sur-Marne,2.52488,48.83811,
3171,Bryan,-96.36996,30.67436,
3172,Bryanka,38.67222,48.511,
3173,Bryansk,34.37167,53.25209,
3174,Bryant,-92.48905,34.59593,
3175,Brymbo,-3.06667,53.06667,
3176,Bryn Mawr-Skyway,-122.24092,47.4943,
3177,Bryukhovetskaya,38.99959,45.80603,
3178,Brzeg,17.4674,50.86079,
3179,Brzesko,20.60606,49.96911,
3180,Bua Yai,102.42587,15.58552,
3181,Buaran,109.55,-7.05,
3182,Bucak,30.595,37.45917,
3183,Bucaramanga,-73.1198,7.12539,
3184,Bucha,30.21201,50.54345,
3185,Buchanan,-10.04472,5.88109,
3186,Bucharest,26.10626,44.43225,
3187,Buchen,9.32293,49.52416,
3188,Bucheon-si,126.78306,37.49889,
3189,Buchholz in der Nordheide,9.86812,53.32641,
3190,Buckeburg,9.04939,52.26065,
3191,Buckeye,-112.58378,33.37032,
3192,Buckhall,-77.4311,38.73178,
3193,Buckhaven,-3.03377,56.17149,
3194,Buckley,-3.08333,53.16667,
3195,Buckow,13.46018,52.432,
3196,Budaors,18.95845,47.46181,
3197,Budapest,19.03991,47.49801,
3198,Budaun,79.12668,28.03811,
3199,Buddh Gaya,84.9869,24.69808,
3200,Budennovsk,44.16583,44.78389,
3201,Buderim,153.05705,-26.68443,
3202,Budhana,77.47534,29.28805,
3203,Budhlada,75.56205,29.92799,
3204,Budta,124.43972,7.20417,
3205,Buduran,112.7234,-7.4281,
3206,Budva,18.84,42.28639,
3207,Buea,9.241,4.1527,
3208,Buena Park,-117.99812,33.86751,
3209,Buenaventura,-77.03116,3.8801,
3210,Buenaventura,-77,3.58333,
3211,Buenaventura Lakes,-81.35313,28.33584,
3212,Buenavista,-99.16944,19.60833,
3213,Buenavista,125.40889,8.97694,
3214,Buenos Aires,-58.37723,-34.61315,
3215,Buerarema,-39.29972,-14.95944,
3216,Buffalo,-93.87469,45.17191,
3217,Buffalo,-78.87837,42.88645,
3218,Buffalo Grove,-87.95979,42.15141,
3219,Buftea,25.94889,44.56139,
3220,Buga,-76.29783,3.90089,
3221,Bugarama,30.52806,-2.87056,
3222,Bugiri,33.74167,0.57139,
3223,Bugo,124.75944,8.50833,
3224,Bugojno,17.45083,44.05722,
3225,Buguma,6.86236,4.73614,
3226,Buguruslan,52.442,53.6554,
3227,Buhe,112.22979,30.28757,
3228,Buhi,123.517,13.4322,
3229,Buhl,8.13523,48.69676,
3230,Buhusi,26.7,46.71667,
3231,Buin,-70.74281,-33.73257,
3232,Buinsk,48.29184,54.97119,
3233,Buique,-37.15583,-8.62306,
3234,Bujumbura,29.3644,-3.3822,
3235,Bukama,25.85475,-9.20443,
3236,Bukan,46.2089,36.521,
3237,Bukavu,28.84281,-2.49077,
3238,Bukhara,64.42861,39.77472,
3239,Bukit Mertajam,100.4667,5.36301,
3240,Bukit Rambai,102.1838,2.2594,
3241,Bukittinggi,100.37055,-0.30907,
3242,Bukoba,31.81222,-1.33167,
3243,Bukuru,8.86397,9.79399,
3244,Bulacan,120.87889,14.79278,
3245,Bulakamba,108.9559,-6.8748,
3246,Bulan,123.875,12.67139,
3247,Bulancak,38.23148,40.93805,
3248,Bulandshahr,77.85773,28.40392,
3249,Bulanik,42.27158,39.08656,
3250,Bulaon,120.66288,15.08262,
3251,Bulawayo,28.58333,-20.15,
3252,Buldana,76.18457,20.52933,
3253,Bulgan,103.53472,48.8125,
3254,Bullhead City,-114.5683,35.14778,
3255,Bulolo,146.64555,-7.19955,
3256,Buluan,124.80194,6.72028,
3257,Bulungu,18.60364,-4.54437,
3258,Bumba,22.46827,2.18771,
3259,Bunawan,125.99083,8.16722,
3260,Bunbury,115.64137,-33.32711,
3261,Bunda,33.86667,-2.05,
3262,Bundaberg,152.3479,-24.86621,
3263,Bundi,75.63735,25.43855,
3264,Bundibugyo,30.06469,0.71117,
3265,Bundoora,145.05967,-37.69825,
3266,Bundu,85.58925,23.16139,
3267,Bungo-Takada-shi,131.44506,33.5567,
3268,Bungoma,34.56055,0.5635,
3269,Bungu,39.05818,-7.63369,
3270,Bunia,30.25224,1.55941,
3271,Buon Ma Thuot,108.03775,12.66747,
3272,Burao,45.53363,9.52213,
3273,Buraydah,43.97497,26.32599,
3274,Burbank,-87.7795,41.73392,
3275,Burbank,-118.30897,34.18084,
3276,Burdur,30.29083,37.72028,
3277,Bure,37.06667,10.7,
3278,Burewala,72.65,30.16667,
3279,Burg bei Magdeburg,11.85493,52.27152,
3280,Burg Unter-Falkenstein,12.10466,47.7044,
3281,Burgas,27.46781,42.50606,
3282,Burgdorf,10.0064,52.44628,
3283,Burgess Hill,-0.13287,50.95843,
3284,Burghausen,12.83139,48.16925,
3285,Burgos,-3.70184,42.34106,
3286,Burgos,120.57224,15.72892,
3287,Burhaniye,26.97269,39.50041,
3288,Burhanpur,76.23026,21.30868,
3289,Burhanuddin,90.72391,22.49518,
3290,Burhar,81.53204,23.21494,
3291,Buri,-48.59278,-23.7975,
3292,Burien,-122.34679,47.47038,
3293,Buriram,103.10392,14.99433,
3294,Buriti Bravo,-43.83361,-5.83722,
3295,Buritis,-46.42333,-15.61778,
3296,Buritizeiro,-44.96222,-17.35111,
3297,Burjassot,-0.41327,39.50984,
3298,Burke,-77.27165,38.79345,
3299,Burla,83.87259,21.50976,
3300,Burlata,-1.61671,42.82562,
3301,Burleson,-97.32085,32.54208,
3302,Burlingame,-122.36608,37.5841,
3303,Burlington,-79.83713,43.38621,
3304,Burlington,-84.72411,39.02756,
3305,Burlington,-79.4378,36.09569,
3306,Burlington,-91.11292,40.80754,
3307,Burlington,-71.19561,42.50482,
3308,Burlington,-73.21207,44.47588,
3309,Burnaby,-122.95263,49.26636,
3310,Burnham-on-Sea,-2.9978,51.23862,
3311,Burnie,145.90375,-41.05584,
3312,Burnley,-2.23333,53.8,
3313,Burnsville,-93.27772,44.76774,
3314,Burntwood,-1.92759,52.68075,
3315,Burrel,20.00889,41.61028,
3316,Burriana,-0.08499,39.88901,
3317,Bursa,29.06013,40.19559,
3318,Burscheid,7.11393,51.08468,
3319,Burton,-83.61634,42.99947,
3320,Burton upon Trent,-1.64263,52.80728,
3321,Burunday,76.85477,43.35567,
3322,Bururi,29.62438,-3.94877,
3323,Burutu,5.50826,5.35328,
3324,Bury,-2.3,53.6,
3325,Bury St Edmunds,0.71111,52.2463,
3326,Busan,129.04028,35.10278,
3327,Busembatia,33.62364,0.77725,
3328,Buseresere,31.87472,-3.02361,
3329,Bush,31.12733,29.14816,
3330,Bushey,-0.36053,51.64316,
3331,Bushwick,-73.91875,40.69427,
3332,Busia,34.11169,0.46005,
3333,Busia,34.09221,0.46588,
3334,Businga,20.88577,3.33863,
3335,Busko-Zdroj,20.71884,50.47078,
3336,Busselton,115.3455,-33.65249,
3337,Bussolengo,10.85371,45.46903,
3338,Bussum,5.16111,52.27333,
3339,Busto Arsizio,8.84914,45.61128,
3340,Bustos,120.91778,14.95806,
3341,Buta,24.72997,2.78582,
3342,Butajira,38.36667,8.11667,
3343,Butare,29.73944,-2.59667,
3344,Butel,21.44667,42.03083,
3345,Butembo,29.29117,0.14164,
3346,Butha-Buthe,28.24937,-28.76659,
3347,Butia,-51.96222,-30.11972,
3348,Butiama,33.96667,-1.76667,
3349,Butte,-112.53474,46.00382,
3350,Butte-Silver Bow (Balance),-112.65708,45.90194,
3351,Butterworth,100.36382,5.3991,
3352,Butterworth,28.14981,-32.33083,
3353,Butuan,125.54361,8.94917,
3354,Buturlinovka,40.60917,50.82389,
3355,Butwal,83.44836,27.70055,
3356,Butzbach,8.67122,50.43395,
3357,Buulobarde,45.56744,3.85375,
3358,Buurhakaba,44.07805,2.80257,
3359,Buwenge,33.17444,0.64222,
3360,Buxar,83.98043,25.57548,
3361,Buxtehude,9.68636,53.46716,
3362,Buxton,-1.90982,53.25741,
3363,Buy,41.53699,58.48067,
3364,Buynaksk,47.1192,42.819,
3365,Buzau,26.83333,45.15,
3366,Buzen,131.13002,33.61153,
3367,Buzovna,50.11438,40.51903,
3368,Buzuluk,52.2635,52.7807,
3369,Bwizibwera,30.62861,-0.59167,
3370,Byadgi,75.4868,14.67325,
3371,Byaroza,24.9786,52.5314,
3372,Bydgoszcz,18.00762,53.1235,
3373,Bykhaw,30.2454,53.521,
3374,Byndoor,74.63333,13.86667,
3375,Bytom,18.93282,50.34802,
3376,Bytow,17.49187,54.17057,
3377,Byumba,30.0675,-1.5763,
3378,Ca Mau,105.15242,9.17682,
3379,Caacupe,-57.14217,-25.38575,
3380,Caaguazu,-56.01667,-25.45,
3381,Caala,15.56056,-12.8525,
3382,Caazapa,-56.36806,-26.19583,
3383,Cabadbaran,125.53549,9.12261,
3384,Cabagan,121.76955,17.42782,
3385,Cabaiguan,-79.49726,22.07874,
3386,Cabanatuan City,120.96648,15.48586,
3387,Cabayangan,125.73306,7.40722,
3388,Cabedelo,-34.83389,-6.98111,
3389,Cabiao,120.8548,15.2488,
3390,Cabimas,-71.43993,10.38828,
3391,Cabinda,12.2,-5.55,
3392,Cabo,-35.03333,-8.28333,
3393,Cabo Frio,-42.02622,-22.88717,
3394,Cabo San Lucas,-109.91238,22.89088,
3395,Caboolture,152.9511,-27.08465,
3396,Cabot,-92.01653,34.97453,
3397,Cabra,-4.44206,37.47249,
3398,Cabrero,-72.40468,-37.03394,
3399,Cabreuva,-47.13278,-23.3075,
3400,Cabrobo,-39.31,-8.51417,
3401,Cacador,-51.015,-26.77528,
3402,Cacak,20.34972,43.89139,
3403,Cacapava,-45.70694,-23.10083,
3404,Cacapava do Sul,-53.48496,-30.51436,
3405,Cacem,-9.29793,38.76698,
3406,Caceres,-6.37224,39.47649,
3407,Cachan,2.33661,48.79632,
3408,Cachoeira,-38.96576,-12.60139,
3409,Cachoeira do Sul,-52.89389,-30.03917,
3410,Cachoeiras de Macacu,-42.65306,-22.4625,
3411,Cachoeirinha,-51.09389,-29.95111,
3412,Cachoeiro de Itapemirim,-41.11278,-20.84889,
3413,Cacoal,-61.44722,-11.43861,
3414,Cacocum,-76.32574,20.73775,
3415,Cadca,18.78895,49.43503,
3416,Cadereyta,-99.98333,25.58333,
3417,Cadiz,-6.29465,36.52978,
3418,Cadiz,123.288,10.9465,
3419,Caen,-0.35912,49.18585,
3420,Caerphilly,-3.218,51.57452,
3421,Caete,-43.66972,-19.88,
3422,Caetite,-42.475,-14.06944,
3423,Cagayan de Oro,124.64722,8.48222,
3424,Caglayancerit,37.28618,37.74523,
3425,Cagliari,9.11917,39.23054,
3426,Cagnes-sur-Mer,7.15339,43.66459,
3427,Cagua,-67.45935,10.18634,
3428,Caguas,-66.0485,18.23412,
3429,Cahors,1.43663,44.4491,
3430,Cahul,28.19929,45.90425,
3431,Caibarien,-79.46599,22.51996,
3432,Caicedonia,-75.82665,4.3324,
3433,Caico,-37.09778,-6.45833,
3434,Caidian,114.03333,30.58333,
3435,Caieiras,-46.74056,-23.36417,
3436,Cainta,121.1222,14.5786,
3437,Cair,21.44111,42.01528,
3438,Cairns,145.76625,-16.92304,
3439,Cairo,31.24967,30.06263,
3440,Caivano,14.30591,40.95753,
3441,Cajamar,-46.87694,-23.35611,
3442,Cajamarca,-78.50027,-7.16378,
3443,Cajati,-48.12278,-24.73611,
3444,Cajazeiras,-38.55528,-6.89028,
3445,Cajica,-74.02799,4.91857,
3446,Cajueiro,-36.45,-9.71667,
3447,Cajuru,-47.30417,-21.27528,
3448,Cakovec,16.43389,46.38444,
3449,Calabanga,123.2087,13.7068,
3450,Calabar,8.32695,4.95893,
3451,Calabasas,-118.63842,34.15778,
3452,Calabozo,-67.42929,8.92416,
3453,Calaca,120.81327,13.93244,
3454,Calafat,22.93278,43.99111,
3455,Calafell,1.5683,41.19997,
3456,Calahorra,-1.96521,42.30506,
3457,Calais,1.85635,50.95194,
3458,Calama,-68.92371,-22.45667,
3459,Calamba,121.16528,14.21167,
3460,Calangute,73.7553,15.5439,
3461,Calapan,121.1803,13.4117,
3462,Calarca,-75.64091,4.52949,
3463,Calasiao,120.36,16.0111,
3464,Calatagan,120.63219,13.83224,
3465,Calatayud,-1.64318,41.35353,
3466,Calauag,122.288,13.9575,
3467,Calauan,121.3152,14.14989,
3468,Calbayog City,124.5962,12.0668,
3469,Calceta,-80.16389,-0.84582,
3470,Caldas,-75.63569,6.09106,
3471,Caldas da Rainha,-9.13839,39.40326,
3472,Caldas Novas,-48.62789,-17.74431,
3473,Caldes de Montbui,2.16667,41.63333,
3474,Caldwell,-116.68736,43.66294,
3475,Caledonia,-87.92425,42.8078,
3476,Calella,2.65423,41.61381,
3477,Caleta Olivia,-67.52814,-46.43929,
3478,Calexico,-115.49888,32.67895,
3479,Calgary,-114.08529,51.05011,
3480,Calhoun,-84.95105,34.50259,
3481,Cali,-76.5225,3.43722,
3482,Calimete,-80.91105,22.5342,
3483,Callao,-77.11814,-12.05659,
3484,Calle Blancos,-84.06667,9.95,
3485,Callosa de Segura,-0.87822,38.12497,
3486,Caloundra,153.12195,-26.80346,
3487,Calp,0.0445,38.6447,
3488,Calpulalpan,-98.56972,19.58867,
3489,Caltagirone,14.51551,37.23785,
3490,Caltanissetta,14.06216,37.49025,
3491,Caluire-et-Cuire,4.84112,45.79041,
3492,Calumet City,-87.52949,41.61559,
3493,Calumpang,121.0897,14.6228,
3494,Calumpit,120.76583,14.91639,
3495,Caluquembe,14.68333,-13.78333,
3496,Calverton,-76.93581,39.05761,
3497,Calvia,2.50621,39.5657,
3498,Calvillo,-102.71849,21.84583,
3499,Calw,8.74031,48.71419,
3500,Cam Pha Mines,107.3,21.01667,
3501,Cam Ranh,109.15913,11.92144,
3502,Camacari,-38.32417,-12.6975,
3503,Camacupa,17.48333,-12.01667,
3504,Camaguey,-77.91694,21.38083,
3505,Camaiore,10.29754,43.94265,
3506,Camajuani,-79.75,22.48333,
3507,Camana,-72.71055,-16.62375,
3508,Camanducaia,-46.14472,-22.75528,
3509,Camaqua,-51.81222,-30.85111,
3510,Camara de Lobos,-16.96667,32.63333,
3511,Camarate,-9.12809,38.80358,
3512,Camargo,-3.88498,43.40744,
3513,Camarillo,-119.0376,34.21639,
3514,Camas,-6.03314,37.40202,
3515,Camas,-122.39954,45.58706,
3516,Camayenne,-13.68778,9.535,
3517,Cambara,-50.07361,-23.04639,
3518,Cambe,-51.27833,-23.27583,
3519,Cambebba,-38.82913,-3.62092,
3520,Camberley,-0.74261,51.33705,
3521,Camberwell,145.0694,-37.84205,
3522,Camborne,-5.29731,50.21306,
3523,Cambrai,3.23333,50.16667,
3524,Cambre,-8.34736,43.29438,
3525,Cambria Heights,-73.73847,40.69455,
3526,Cambridge,-80.31269,43.3601,
3527,Cambridge,0.11667,52.2,
3528,Cambridge,175.4402,-37.87822,
3529,Cambridge,-71.10561,42.3751,
3530,Cambrils,1.05949,41.06997,
3531,Cambui,-46.0575,-22.61222,
3532,Camden,-75.11962,39.92595,
3533,Camden Town,-0.14334,51.54057,
3534,Cameron Park,-120.98716,38.66879,
3535,Cameta,-49.49583,-2.24444,
3536,Camiling,120.4128,15.6866,
3537,Camiri,-63.51833,-20.03849,
3538,Camoapa,-85.51157,12.38386,
3539,Camocim,-40.84111,-2.90222,
3540,Camp Springs,-76.90664,38.804,
3541,Campana,-58.95914,-34.16874,
3542,Campbell,-121.94996,37.28717,
3543,Campbell River,-125.24459,50.01634,
3544,Campeche,-90.52554,19.84386,
3545,Campechuela,-77.2799,20.23329,
3546,Campi Bisenzio,11.13027,43.8245,
3547,Campia Turzii,23.88333,46.55,
3548,Campina,-2.98069,38.21896,
3549,Campina,25.73496,45.12619,
3550,Campina Grande,-35.88111,-7.23056,
3551,Campina Grande do Sul,-49.05528,-25.30556,
3552,Campinas,-47.06083,-22.90556,
3553,Campinas,-48.60694,-27.59444,
3554,Campo Alegre,-36.35083,-9.78194,
3555,Campo Belo,-45.27722,-20.89722,
3556,Campo de Criptana,-3.12492,39.40463,
3557,Campo de la Cruz,-74.88356,10.37808,
3558,Campo Formoso,-40.32139,-10.5075,
3559,Campo Grande,-54.64639,-20.44278,
3560,Campo Largo,-49.53014,-25.45955,
3561,Campo Maior,-42.16861,-4.82778,
3562,Campo Mourao,-52.37929,-24.04309,
3563,Campo Verde,-54.06667,-20.41667,
3564,Campoalegre,-75.32311,2.68489,
3565,Campobasso,14.66737,41.55947,
3566,Campos Belos,-46.77167,-13.03667,
3567,Campos do Jordao,-45.59139,-22.73944,
3568,Campos dos Goytacazes,-41.33044,-21.75227,
3569,Campos Gerais,-45.75861,-21.235,
3570,Campos Novos,-51.225,-27.40167,
3571,Campos Sales,-40.37611,-7.07444,
3572,Campulung Moldovenesc,25.56667,47.53333,
3573,Camrose,-112.83525,53.01684,
3574,Can,27.05236,40.03328,
3575,Can Gio,106.95474,10.41115,
3576,Can Giuoc,106.67135,10.60857,
3577,Can Tho,105.78825,10.03711,
3578,Canada de Gomez,-61.39493,-32.81636,
3579,Canakkale,26.41271,40.15552,
3580,Cananea,-110.29062,30.98699,
3581,Canarsie,-73.90069,40.64372,
3582,Canary Wharf,-0.02085,51.50519,
3583,Canas,-85.09825,10.43105,
3584,Canavieiras,-38.94722,-15.675,
3585,Canberra,149.12807,-35.28346,
3586,Canby,-122.69259,45.2629,
3587,Cancun,-86.84656,21.17429,
3588,Candaba,120.8267,15.0956,
3589,Candelaria,-52.78889,-29.66917,
3590,Candelaria,-76.34819,3.40671,
3591,Candelaria,-16.37268,28.3548,
3592,Candelaria,121.42333,13.93111,
3593,Candelaria,-66.20878,18.40411,
3594,Candi Prambanan,110.49417,-7.75,
3595,Candiac,-73.51587,45.38338,
3596,Candido Mota,-50.38694,-22.74639,
3597,Candler-McAfee,-84.27246,33.72672,
3598,Canela,-50.81357,-29.35622,
3599,Canelones,-56.27778,-34.52278,
3600,Canete,-73.39616,-37.80128,
3601,Cangas do Morrazo,-8.78463,42.26413,
3602,Canguaretama,-35.12889,-6.38,
3603,Cangucu,-52.67556,-31.395,
3604,Cangzhou,116.86667,38.31667,
3605,Canicatti,13.84786,37.35842,
3606,Canidelo,-8.65104,41.12402,
3607,Caninde,-39.31167,-4.35889,
3608,Cankaya,32.86268,39.9179,
3609,Canlaon,123.2227,10.38697,
3610,Cannanore,75.35763,11.86752,
3611,Cannes,7.01275,43.55135,
3612,Canning,88.66248,22.31453,
3613,Canning Vale,115.91814,-32.05799,
3614,Cannock,-2.03085,52.69045,
3615,Canoas,-51.18361,-29.91778,
3616,Canoga Park,-118.59814,34.20112,
3617,Canoinhas,-50.39,-26.17722,
3618,Canon City,-105.24245,38.44098,
3619,Canosa di Puglia,16.06768,41.21954,
3620,Canovelles,2.28333,41.61667,
3621,Cantaura,-64.35841,9.30571,
3622,Cantel,-91.45,14.81667,
3623,Canteleu,1.02459,49.44065,
3624,Canterbury,1.07992,51.27904,
3625,Canton,-84.49076,34.23676,
3626,Canton,-71.14477,42.15843,
3627,Canton,-83.48216,42.30865,
3628,Canton,-81.37845,40.79895,
3629,Cantonment,-87.33998,30.60853,
3630,Cantu,9.13084,45.74096,
3631,Canyon Lake,-98.26251,29.87522,
3632,Cao Lanh,105.63294,10.46017,
3633,Caohe,115.43346,30.2297,
3634,Capanema,-47.18083,-1.19583,
3635,Capannori,10.57271,43.84171,
3636,Capao Bonito,-48.34944,-24.00583,
3637,Capao da Canoa,-50.00972,-29.74556,
3638,Caparica,-9.2,38.66667,
3639,Capas,120.5898,15.33117,
3640,Cape Coast,-1.2466,5.10535,
3641,Cape Coral,-81.94953,26.56285,
3642,Cape Girardeau,-89.51815,37.30588,
3643,Cape Town,18.42322,-33.92584,
3644,Capela,-37.05278,-10.50333,
3645,Capelinha,-42.51583,-17.69139,
3646,Capelle aan den IJssel,4.57778,51.92917,
3647,Capesterre-Belle-Eau,-61.56596,16.04322,
3648,Capiata,-57.44545,-25.3552,
3649,Capim Grosso,-40.01278,-11.38111,
3650,Capinzal,-51.61194,-27.34361,
3651,Capitan Bermudez,-60.71852,-32.82262,
3652,Capitao Poco,-47.05944,-1.74639,
3653,Capivari,-47.50778,-22.995,
3654,Capua,14.21269,41.10519,
3655,Capulhuac,-99.46585,19.19354,
3656,Caraballeda,-66.85215,10.61119,
3657,Carabanchel,-3.7242,40.39094,
3658,Caracal,24.35,44.11667,
3659,Caracas,-66.87919,10.48801,
3660,Caraguatatuba,-45.41306,-23.62028,
3661,Carandai,-43.80639,-20.95361,
3662,Carangola,-42.02944,-20.73306,
3663,Caransebes,22.21667,45.41667,
3664,Carapicuiba,-46.835,-23.52272,
3665,Carate Brianza,9.23723,45.67574,
3666,Caratinga,-42.13917,-19.78972,
3667,Carauari,-66.89583,-4.88278,
3668,Caravaca,-1.86343,38.10558,
3669,Carazinho,-52.78639,-28.28389,
3670,Carballo,-8.69104,43.213,
3671,Carbondale,-89.21675,37.72727,
3672,Carbonia,8.5213,39.16465,
3673,Carcaixent,-0.44812,39.1218,
3674,Carcar,123.6402,10.1061,
3675,Carcarana,-61.15331,-32.85679,
3676,Carcassonne,2.35,43.21667,
3677,Carcavelos,-9.32215,38.69105,
3678,Cardedeu,2.35739,41.63976,
3679,Cardenas,-81.20596,23.03661,
3680,Cardenas,-99.64247,22.00144,
3681,Cardenas,-93.37559,18.00135,
3682,Cardiff,-3.18,51.48,
3683,Cardito,14.29952,40.9459,
3684,Cardona,121.22752,14.48646,
3685,Carei,22.46667,47.68333,
3686,Carepa,-76.65255,7.75849,
3687,Cariamanga,-79.55554,-4.32796,
3688,Carigara,124.67895,11.29811,
3689,Carindale,153.10236,-27.50578,
3690,Caringbah,151.12051,-34.04726,
3691,Caringin,106.82139,-6.70611,
3692,Carini,13.18274,38.1324,
3693,Carlet,-0.52142,39.2266,
3694,Carletonville,27.39767,-26.36094,
3695,Carlingford,151.04888,-33.78269,
3696,Carlisle,-2.9382,54.8951,
3697,Carlisle,-77.18887,40.20148,
3698,Carlos A. Carrillo,-95.75444,18.37477,
3699,Carlos Barbosa,-51.50361,-29.2975,
3700,Carlow,-6.92611,52.84083,
3701,Carlsbad,-117.35059,33.15809,
3702,Carlsbad,-104.22884,32.42067,
3703,Carmagnola,7.72032,44.84963,
3704,Carmarthen,-4.30535,51.85552,
3705,Carmel,-86.11804,39.97837,
3706,Carmelo,-58.28402,-34.00023,
3707,Carmen de Viboral,-75.33509,6.08236,
3708,Carmichael,-121.32828,38.61713,
3709,Carmo do Cajuru,-44.77111,-20.18417,
3710,Carmo do Paranaiba,-46.31611,-19.00083,
3711,Carmona,-5.64608,37.47125,
3712,Carmona,121.0576,14.3132,
3713,Carnaxide,-9.24671,38.72706,
3714,Carnegie,145.06667,-37.88333,
3715,Carney,-76.52358,39.39427,
3716,Carnot,15.87735,4.94273,
3717,Carol City,-80.2456,25.94065,
3718,Carol Stream,-88.13479,41.91253,
3719,Carolina,-47.46218,-7.33561,
3720,Carolina,-65.95739,18.38078,
3721,Caronno Pertusella,9.04634,45.59777,
3722,Carora,-70.08275,10.17554,
3723,Carouge,6.13921,46.18096,
3724,Carpentersville,-88.25786,42.12114,
3725,Carpentras,5.05,44.05,
3726,Carpi Centro,10.8777,44.78237,
3727,Carpina,-35.25472,-7.85083,
3728,Carquefou,-1.49024,47.29821,
3729,Carrara,10.09789,44.07926,
3730,Carrboro,-79.07529,35.91014,
3731,Carrefour,-72.39922,18.54114,
3732,Carrickfergus,-5.8058,54.7158,
3733,Carrieres-sous-Poissy,2.04068,48.94952,
3734,Carrizal,-15.40558,27.91161,
3735,Carrizal,-66.98632,10.34985,
3736,Carrollton,-85.07661,33.58011,
3737,Carrollton,-96.89028,32.95373,
3738,Carrollwood,-82.49287,28.05002,
3739,Carrollwood Village,-82.52093,28.06752,
3740,Carrum Downs,145.17248,-38.09968,
3741,Carsamba,36.72194,41.19889,
3742,Carshalton,-0.16755,51.36829,
3743,Carson,-118.28202,33.83141,
3744,Carson City,-119.7674,39.1638,
3745,Cartagena,-71.60761,-33.55384,
3746,Cartagena,-75.51444,10.39972,
3747,Cartagena,-0.98623,37.60512,
3748,Cartago,-75.91167,4.74639,
3749,Cartago,-83.91944,9.86444,
3750,Cartama,-4.63297,36.71068,
3751,Cartaya,-7.15071,37.28114,
3752,Carteret,-74.2282,40.57733,
3753,Cartersville,-84.80231,34.16533,
3754,Carthage,10.33161,36.86108,
3755,Caruaru,-35.97611,-8.28333,
3756,Carupano,-63.25387,10.66516,
3757,Carvin,2.95815,50.49235,
3758,Cary,-78.78112,35.79154,
3759,Cary,-88.23814,42.21197,
3760,Casa Blanca,-98.11889,19.04222,
3761,Casa Branca,-47.08639,-21.77389,
3762,Casa de Oro-Mount Helix,-116.96877,32.76397,
3763,Casa Grande,-111.75735,32.8795,
3764,Casa Santa,12.5484,38.02514,
3765,Casablanca,-7.61138,33.58831,
3766,Casal di Principe,14.13013,41.00996,
3767,Casale Monferrato,8.4525,45.13338,
3768,Casalecchio di Reno,11.27495,44.47563,
3769,Casalnuovo di Napoli,14.34205,40.90969,
3770,Casamassima,16.92075,40.95653,
3771,Casarano,18.16237,40.01131,
3772,Casas Adobes,-110.9951,32.32341,
3773,Casavatore,14.27663,40.89921,
3774,Cascais,-9.42146,38.6979,
3775,Cascavel,-38.24194,-4.13306,
3776,Cascavel,-53.45528,-24.95583,
3777,Cascina,10.55494,43.67557,
3778,Caserta,14.33231,41.07262,
3779,Casilda,-61.16806,-33.04417,
3780,Casimiro de Abreu,-42.20417,-22.48056,
